NBlades 2
Blade 0
	npoints 180
	nsections 20
	section 0
		xss rth_ss r xps rth_ps r
		0.012221 0.003066 0.221369 0.015889 -0.012961 0.221720
		0.012521 0.002970 0.221404 0.016293 -0.013316 0.221772
		0.012838 0.002859 0.221442 0.016696 -0.013676 0.221826
		0.013162 0.002736 0.221483 0.017096 -0.014041 0.221883
		0.013485 0.002603 0.221528 0.017495 -0.014411 0.221942
		0.013810 0.002460 0.221575 0.017892 -0.014787 0.222004
		0.014141 0.002304 0.221627 0.018286 -0.015167 0.222068
		0.014482 0.002133 0.221682 0.018679 -0.015553 0.222133
		0.014831 0.001947 0.221739 0.019070 -0.015944 0.222201
		0.015183 0.001748 0.221801 0.019459 -0.016340 0.222269
		0.015539 0.001536 0.221866 0.019846 -0.016741 0.222339
		0.015900 0.001309 0.221934 0.020232 -0.017147 0.222409
		0.016267 0.001065 0.222005 0.020615 -0.017558 0.222481
		0.016639 0.000805 0.222080 0.020997 -0.017975 0.222552
		0.017015 0.000530 0.222157 0.021376 -0.018396 0.222622
		0.017396 0.000238 0.222235 0.021754 -0.018822 0.222693
		0.017782 -0.000072 0.222316 0.022130 -0.019252 0.222763
		0.018171 -0.000399 0.222398 0.022503 -0.019688 0.222831
		0.018564 -0.000744 0.222481 0.022875 -0.020128 0.222899
		0.018960 -0.001107 0.222564 0.023245 -0.020573 0.222964
		0.019362 -0.001489 0.222647 0.023613 -0.021023 0.223028
		0.019764 -0.001889 0.222728 0.023978 -0.021477 0.223090
		0.020167 -0.002307 0.222808 0.024342 -0.021936 0.223149
		0.020574 -0.002745 0.222886 0.024703 -0.022400 0.223207
		0.020982 -0.003201 0.222961 0.025063 -0.022867 0.223262
		0.021390 -0.003675 0.223033 0.025420 -0.023339 0.223315
		0.021799 -0.004169 0.223103 0.025775 -0.023816 0.223365
		0.022207 -0.004680 0.223168 0.026128 -0.024296 0.223413
		0.022615 -0.005211 0.223230 0.026479 -0.024781 0.223459
		0.023023 -0.005760 0.223289 0.026828 -0.025270 0.223502
		0.023429 -0.006328 0.223343 0.027174 -0.025763 0.223543
		0.023833 -0.006913 0.223394 0.027518 -0.026259 0.223582
		0.024236 -0.007518 0.223442 0.027860 -0.026760 0.223619
		0.024636 -0.008140 0.223486 0.028200 -0.027264 0.223654
		0.025035 -0.008781 0.223526 0.028537 -0.027772 0.223686
		0.025431 -0.009441 0.223564 0.028872 -0.028284 0.223717
		0.025825 -0.010121 0.223598 0.029205 -0.028799 0.223746
		0.026217 -0.010819 0.223631 0.029535 -0.029317 0.223773
		0.026606 -0.011538 0.223660 0.029863 -0.029839 0.223799
		0.026995 -0.012279 0.223687 0.030188 -0.030365 0.223822
		0.027382 -0.013041 0.223712 0.030511 -0.030893 0.223845
		0.027768 -0.013828 0.223735 0.030832 -0.031425 0.223866
		0.028155 -0.014640 0.223757 0.031150 -0.031960 0.223886
		0.028543 -0.015480 0.223777 0.031465 -0.032498 0.223904
		0.028933 -0.016349 0.223795 0.031778 -0.033039 0.223921
		0.029327 -0.017252 0.223812 0.032089 -0.033582 0.223937
		0.029726 -0.018190 0.223827 0.032397 -0.034129 0.223951
		0.030132 -0.019168 0.223841 0.032702 -0.034678 0.223965
		0.030545 -0.020186 0.223853 0.033004 -0.035229 0.223978
		0.030968 -0.021247 0.223863 0.033304 -0.035783 0.223990
		0.031401 -0.022351 0.223872 0.033601 -0.036339 0.224001
		0.031845 -0.023498 0.223879 0.033895 -0.036898 0.224011
		0.032299 -0.024682 0.223883 0.034187 -0.037459 0.224020
		0.032762 -0.025898 0.223886 0.034475 -0.038021 0.224028
		0.033233 -0.027141 0.223886 0.034761 -0.038586 0.224036
		0.033709 -0.028403 0.223885 0.035043 -0.039152 0.224043
		0.034190 -0.029678 0.223883 0.035323 -0.039720 0.224049
		0.034673 -0.030962 0.223879 0.035599 -0.040290 0.224055
		0.035158 -0.032252 0.223875 0.035872 -0.040860 0.224060
		0.035643 -0.033544 0.223869 0.036142 -0.041432 0.224065
		0.036130 -0.034838 0.223863 0.036409 -0.042005 0.224069
		0.036616 -0.036133 0.223856 0.036671 -0.042578 0.224073
		0.037103 -0.037427 0.223848 0.036930 -0.043151 0.224076
		0.037589 -0.038722 0.223839 0.037185 -0.043725 0.224079
		0.038076 -0.040017 0.223830 0.037436 -0.044298 0.224081
		0.038562 -0.041312 0.223820 0.037683 -0.044870 0.224083
		0.039049 -0.042608 0.223810 0.037925 -0.045442 0.224085
		0.039536 -0.043903 0.223819 0.038165 -0.046017 0.224087
		0.040022 -0.045198 0.223842 0.038345 -0.046458 0.224088
		0.040200 -0.045662 0.223869 0.038485 -0.046807 0.224088
		0.040327 -0.045983 0.223891 0.038542 -0.046942 0.224089
		0.040379 -0.046125 0.223899 0.038562 -0.046988 0.224089
		0.040411 -0.046219 0.223904 0.038578 -0.047023 0.224089
		0.040429 -0.046277 0.223907 0.038592 -0.047051 0.224090
		0.040441 -0.046318 0.223909 0.038608 -0.047079 0.224090
		0.040450 -0.046354 0.223910 0.038623 -0.047106 0.224090
		0.040457 -0.046387 0.223911 0.038640 -0.047132 0.224090
		0.040463 -0.046419 0.223911 0.038658 -0.047158 0.224090
		0.040468 -0.046452 0.223912 0.038676 -0.047184 0.224090
		0.040472 -0.046486 0.223913 0.038696 -0.047209 0.224090
		0.040475 -0.046521 0.223913 0.038716 -0.047233 0.224090
		0.040476 -0.046556 0.223914 0.038736 -0.047257 0.224090
		0.040477 -0.046589 0.223914 0.038758 -0.047280 0.224090
		0.040476 -0.046622 0.223915 0.038780 -0.047302 0.224090
		0.040475 -0.046655 0.223915 0.038803 -0.047324 0.224090
		0.040472 -0.046687 0.223915 0.038827 -0.047345 0.224090
		0.040468 -0.046720 0.223916 0.038851 -0.047365 0.224090
		0.040463 -0.046753 0.223916 0.038876 -0.047384 0.224090
		0.040457 -0.046786 0.223917 0.038901 -0.047402 0.224090
		0.040449 -0.046819 0.223917 0.038927 -0.047420 0.224090
		0.040441 -0.046851 0.223917 0.038954 -0.047437 0.224090
		0.040431 -0.046883 0.223918 0.038981 -0.047453 0.224090
		0.040421 -0.046915 0.223918 0.039009 -0.047468 0.224090
		0.040409 -0.046947 0.223918 0.039037 -0.047483 0.224090
		0.040397 -0.046978 0.223918 0.039066 -0.047496 0.224089
		0.040383 -0.047008 0.223919 0.039094 -0.047509 0.224089
		0.040368 -0.047038 0.223919 0.039123 -0.047520 0.224089
		0.040353 -0.047068 0.223919 0.039153 -0.047531 0.224089
		0.040336 -0.047097 0.223919 0.039183 -0.047541 0.224089
		0.040318 -0.047125 0.223919 0.039214 -0.047549 0.224089
		0.040300 -0.047153 0.223919 0.039245 -0.047557 0.224089
		0.040280 -0.047180 0.223920 0.039276 -0.047564 0.224089
		0.040260 -0.047207 0.223920 0.039306 -0.047570 0.224089
		0.040239 -0.047233 0.223920 0.039336 -0.047575 0.224089
		0.040217 -0.047258 0.223920 0.039366 -0.047579 0.224089
		0.040194 -0.047282 0.223920 0.039398 -0.047582 0.224089
		0.040170 -0.047306 0.223920 0.039431 -0.047583 0.224089
		0.040146 -0.047328 0.223920 0.039464 -0.047584 0.224089
		0.040120 -0.047350 0.223920 0.039495 -0.047584 0.224089
		0.040094 -0.047371 0.223920 0.039526 -0.047584 0.224089
		0.040068 -0.047392 0.223920 0.039557 -0.047581 0.224088
		0.040040 -0.047411 0.223919 0.039588 -0.047579 0.224088
		0.040013 -0.047429 0.223919 0.039620 -0.047574 0.224088
		0.039984 -0.047447 0.223919 0.039651 -0.047569 0.224088
		0.039955 -0.047463 0.223919 0.039682 -0.047564 0.224088
		0.039917 -0.047483 0.223920 0.039718 -0.047555 0.224088
		0.039875 -0.047502 0.223920 0.039758 -0.047545 0.224088
		0.039814 -0.047526 0.223920 0.039814 -0.047526 0.224088
	section 9
		xss rth_ss r xps rth_ps r
		0.000907 -0.002443 0.223698 0.000907 -0.002443 0.223698
		0.000912 -0.002402 0.223698 0.000907 -0.002443 0.223698
		0.000923 -0.002319 0.223698 0.000910 -0.002487 0.223698
		0.000937 -0.002232 0.223698 0.000914 -0.002527 0.223698
		0.000959 -0.002127 0.223698 0.000920 -0.002564 0.223698
		0.000978 -0.002043 0.223698 0.000928 -0.002609 0.223698
		0.000993 -0.001984 0.223698 0.000939 -0.002661 0.223698
		0.001009 -0.001932 0.223698 0.000953 -0.002718 0.223698
		0.001028 -0.001876 0.223698 0.000965 -0.002760 0.223698
		0.001059 -0.001794 0.223698 0.000974 -0.002792 0.223698
		0.001138 -0.001612 0.223698 0.000981 -0.002817 0.223698
		0.001193 -0.001489 0.223699 0.000989 -0.002840 0.223698
		0.001263 -0.001350 0.223699 0.000999 -0.002864 0.223698
		0.001359 -0.001171 0.223699 0.001010 -0.002888 0.223698
		0.001449 -0.001013 0.223699 0.001022 -0.002913 0.223698
		0.001567 -0.000823 0.223699 0.001040 -0.002946 0.223698
		0.001683 -0.000645 0.223699 0.001063 -0.002985 0.223698
		0.001820 -0.000449 0.223699 0.001101 -0.003043 0.223699
		0.001960 -0.000260 0.223699 0.001145 -0.003109 0.223699
		0.002115 -0.000063 0.223699 0.001176 -0.003154 0.223699
		0.002275 0.000129 0.223699 0.001208 -0.003195 0.223699
		0.002444 0.000321 0.223700 0.001244 -0.003239 0.223699
		0.002620 0.000510 0.223700 0.001293 -0.003295 0.223699
		0.002802 0.000695 0.223701 0.001363 -0.003370 0.223699
		0.002990 0.000875 0.223702 0.001426 -0.003434 0.223699
		0.003183 0.001050 0.223704 0.001490 -0.003495 0.223699
		0.003380 0.001219 0.223705 0.001576 -0.003572 0.223700
		0.003580 0.001382 0.223708 0.001682 -0.003662 0.223700
		0.003786 0.001539 0.223710 0.001785 -0.003744 0.223700
		0.003991 0.001688 0.223712 0.001927 -0.003851 0.223701
		0.004204 0.001833 0.223715 0.002073 -0.003956 0.223704
		0.004415 0.001968 0.223718 0.002263 -0.004086 0.223709
		0.004634 0.002100 0.223721 0.002474 -0.004222 0.223716
		0.004851 0.002223 0.223723 0.002728 -0.004378 0.223725
		0.005070 0.002339 0.223726 0.003034 -0.004559 0.223737
		0.005294 0.002449 0.223728 0.003401 -0.004768 0.223748
		0.005513 0.002550 0.223731 0.003841 -0.005010 0.223759
		0.005745 0.002648 0.223733 0.004356 -0.005288 0.223773
		0.005964 0.002734 0.223736 0.004966 -0.005613 0.223788
		0.006202 0.002820 0.223740 0.005573 -0.005937 0.223804
		0.006425 0.002893 0.223745 0.006129 -0.006237 0.223820
		0.006667 0.002965 0.223750 0.006656 -0.006524 0.223835
		0.006899 0.003028 0.223757 0.007161 -0.006804 0.223852
		0.007141 0.003085 0.223765 0.007650 -0.007079 0.223870
		0.007392 0.003137 0.223771 0.008126 -0.007353 0.223891
		0.007621 0.003178 0.223779 0.008592 -0.007627 0.223912
		0.007883 0.003217 0.223780 0.009051 -0.007901 0.223934
		0.008118 0.003246 0.223798 0.009502 -0.008177 0.223957
		0.008402 0.003274 0.223812 0.009947 -0.008455 0.223983
		0.008531 0.003283 0.223816 0.010388 -0.008736 0.224011
		0.008806 0.003291 0.223828 0.010823 -0.009021 0.224041
		0.009211 0.003293 0.223849 0.011255 -0.009308 0.224073
		0.009510 0.003290 0.223871 0.011682 -0.009599 0.224106
		0.009627 0.003285 0.223874 0.012107 -0.009895 0.224143
		0.009930 0.003260 0.223899 0.012528 -0.010194 0.224183
		0.010203 0.003232 0.223923 0.012947 -0.010498 0.224225
		0.010492 0.003195 0.223944 0.013362 -0.010806 0.224269
		0.010789 0.003148 0.223974 0.013776 -0.011119 0.224316
		0.011062 0.003098 0.224000 0.014187 -0.011436 0.224366
		0.011357 0.003035 0.224033 0.014595 -0.011758 0.224420
		0.011660 0.002961 0.224065 0.015001 -0.012085 0.224476
		0.011950 0.002883 0.224103 0.015405 -0.012416 0.224534
		0.012255 0.002792 0.224143 0.015808 -0.012753 0.224597
		0.012575 0.002687 0.224187 0.016208 -0.013094 0.224662
		0.012895 0.002574 0.224235 0.016606 -0.013441 0.224730
		0.013213 0.002451 0.224286 0.017002 -0.013792 0.224800
		0.013538 0.002316 0.224341 0.017396 -0.014148 0.224873
		0.013871 0.002168 0.224399 0.017788 -0.014510 0.224949
		0.014211 0.002006 0.224463 0.018179 -0.014876 0.225027
		0.014557 0.001831 0.224529 0.018567 -0.015248 0.225107
		0.014907 0.001643 0.224599 0.018954 -0.015624 0.225190
		0.015260 0.001442 0.224675 0.019339 -0.016005 0.225274
		0.015618 0.001227 0.224754 0.019722 -0.016391 0.225358
		0.015982 0.000996 0.224836 0.020103 -0.016782 0.225444
		0.016354 0.000749 0.224922 0.020482 -0.017178 0.225531
		0.016728 0.000487 0.225012 0.020860 -0.017579 0.225617
		0.017107 0.000209 0.225105 0.021235 -0.017985 0.225703
		0.017490 -0.000086 0.225200 0.021609 -0.018395 0.225789
		0.017879 -0.000398 0.225297 0.021980 -0.018810 0.225874
		0.018269 -0.000726 0.225397 0.022350 -0.019230 0.225958
		0.018662 -0.001071 0.225496 0.022718 -0.019654 0.226039
		0.019060 -0.001435 0.225597 0.023084 -0.020083 0.226120
		0.019460 -0.001816 0.225697 0.023448 -0.020516 0.226198
		0.019862 -0.002214 0.225796 0.023810 -0.020954 0.226273
		0.020266 -0.002630 0.225893 0.024169 -0.021397 0.226347
		0.020671 -0.003065 0.225989 0.024527 -0.021844 0.226418
		0.021076 -0.003516 0.226081 0.024883 -0.022294 0.226486
		0.021482 -0.003985 0.226170 0.025237 -0.022750 0.226551
		0.021889 -0.004473 0.226256 0.025588 -0.023209 0.226614
		0.022294 -0.004977 0.226338 0.025938 -0.023673 0.226674
		0.022699 -0.005499 0.226416 0.026285 -0.024140 0.226732
		0.023102 -0.006038 0.226490 0.026630 -0.024612 0.226786
		0.023504 -0.006595 0.226559 0.026973 -0.025087 0.226838
		0.023903 -0.007168 0.226624 0.027314 -0.025567 0.226888
		0.024301 -0.007759 0.226686 0.027653 -0.026050 0.226935
		0.024697 -0.008367 0.226744 0.027989 -0.026536 0.226980
		0.025090 -0.008992 0.226798 0.028324 -0.027027 0.227022
		0.025480 -0.009635 0.226848 0.028655 -0.027521 0.227063
		0.025869 -0.010296 0.226895 0.028985 -0.028018 0.227101
		0.026254 -0.010975 0.226939 0.029312 -0.028519 0.227137
		0.026638 -0.011673 0.226980 0.029637 -0.029023 0.227172
		0.027020 -0.012391 0.227019 0.029960 -0.029531 0.227204
		0.027401 -0.013130 0.227055 0.030280 -0.030041 0.227235
		0.027782 -0.013892 0.227089 0.030598 -0.030555 0.227264
		0.028163 -0.014678 0.227121 0.030914 -0.031072 0.227291
		0.028544 -0.015490 0.227151 0.031227 -0.031592 0.227317
		0.028929 -0.016330 0.227180 0.031537 -0.032114 0.227342
		0.029316 -0.017202 0.227207 0.031845 -0.032640 0.227365
		0.029709 -0.018108 0.227232 0.032151 -0.033168 0.227387
		0.030108 -0.019050 0.227256 0.032454 -0.033699 0.227407
		0.030516 -0.020032 0.227278 0.032754 -0.034232 0.227427
		0.030932 -0.021053 0.227298 0.033052 -0.034768 0.227445
		0.031358 -0.022116 0.227317 0.033347 -0.035306 0.227463
		0.031794 -0.023216 0.227334 0.033639 -0.035846 0.227479
		0.032239 -0.024352 0.227348 0.033929 -0.036389 0.227494
		0.032694 -0.025518 0.227361 0.034216 -0.036933 0.227508
		0.033155 -0.026709 0.227371 0.034500 -0.037480 0.227522
		0.033622 -0.027917 0.227380 0.034781 -0.038028 0.227535
		0.034093 -0.029138 0.227387 0.035059 -0.038578 0.227547
		0.034567 -0.030367 0.227393 0.035334 -0.039129 0.227558
		0.035042 -0.031601 0.227398 0.035606 -0.039682 0.227568
		0.035517 -0.032837 0.227401 0.035874 -0.040236 0.227578
		0.035994 -0.034075 0.227404 0.036140 -0.040790 0.227587
		0.036471 -0.035314 0.227405 0.036401 -0.041346 0.227596
		0.036947 -0.036553 0.227406 0.036660 -0.041901 0.227604
		0.037424 -0.037793 0.227406 0.036914 -0.042457 0.227611
		0.037901 -0.039032 0.227405 0.037164 -0.043013 0.227618
		0.038378 -0.040271 0.227403 0.037410 -0.043567 0.227625
		0.038855 -0.041510 0.227401 0.037652 -0.044121 0.227631
		0.039331 -0.042750 0.227416 0.037889 -0.044673 0.227636
		0.039808 -0.043989 0.227444 0.038120 -0.045221 0.227641
		0.040041 -0.044592 0.227474 0.038291 -0.045640 0.227646
		0.040193 -0.044963 0.227499 0.038398 -0.045898 0.227650
		0.040250 -0.045113 0.227509 0.038437 -0.045988 0.227652
		0.040287 -0.045217 0.227515 0.038455 -0.046028 0.227655
		0.040307 -0.045280 0.227518 0.038470 -0.046061 0.227656
		0.040321 -0.045326 0.227520 0.038485 -0.046089 0.227656
		0.040331 -0.045363 0.227521 0.038501 -0.046116 0.227657
		0.040339 -0.045397 0.227522 0.038517 -0.046143 0.227657
		0.040346 -0.045430 0.227523 0.038535 -0.046170 0.227657
		0.040351 -0.045462 0.227524 0.038553 -0.046196 0.227658
		0.040355 -0.045495 0.227524 0.038572 -0.046222 0.227658
		0.040359 -0.045528 0.227525 0.038592 -0.046247 0.227658
		0.040360 -0.045563 0.227525 0.038613 -0.046271 0.227659
		0.040361 -0.045599 0.227526 0.038635 -0.046294 0.227659
		0.040362 -0.045633 0.227526 0.038657 -0.046317 0.227659
		0.040360 -0.045667 0.227527 0.038680 -0.046339 0.227660
		0.040357 -0.045700 0.227527 0.038704 -0.046361 0.227660
		0.040354 -0.045732 0.227527 0.038728 -0.046382 0.227661
		0.040349 -0.045766 0.227528 0.038753 -0.046401 0.227661
		0.040343 -0.045799 0.227528 0.038779 -0.046420 0.227661
		0.040336 -0.045831 0.227528 0.038805 -0.046439 0.227662
		0.040328 -0.045864 0.227529 0.038832 -0.046456 0.227662
		0.040319 -0.045897 0.227529 0.038860 -0.046472 0.227663
		0.040309 -0.045929 0.227529 0.038887 -0.046488 0.227663
		0.040297 -0.045961 0.227529 0.038916 -0.046503 0.227664
		0.040285 -0.045992 0.227529 0.038945 -0.046517 0.227664
		0.040272 -0.046023 0.227529 0.038974 -0.046530 0.227665
		0.040257 -0.046053 0.227529 0.039004 -0.046541 0.227665
		0.040241 -0.046083 0.227529 0.039034 -0.046552 0.227665
		0.040225 -0.046113 0.227529 0.039064 -0.046562 0.227666
		0.040207 -0.046142 0.227529 0.039094 -0.046571 0.227666
		0.040189 -0.046170 0.227529 0.039126 -0.046580 0.227667
		0.040169 -0.046197 0.227529 0.039158 -0.046587 0.227667
		0.040149 -0.046224 0.227528 0.039189 -0.046593 0.227668
		0.040128 -0.046250 0.227528 0.039219 -0.046598 0.227668
		0.040106 -0.046276 0.227528 0.039250 -0.046601 0.227669
		0.040083 -0.046301 0.227528 0.039281 -0.046605 0.227669
		0.040059 -0.046324 0.227527 0.039315 -0.046606 0.227670
		0.040035 -0.046348 0.227527 0.039349 -0.046607 0.227670
		0.040009 -0.046370 0.227526 0.039381 -0.046607 0.227670
		0.039983 -0.046391 0.227526 0.039412 -0.046607 0.227671
		0.039956 -0.046412 0.227525 0.039443 -0.046604 0.227671
		0.039929 -0.046431 0.227525 0.039474 -0.046601 0.227672
		0.039901 -0.046450 0.227524 0.039507 -0.046597 0.227672
		0.039872 -0.046468 0.227524 0.039539 -0.046592 0.227672
		0.039843 -0.046484 0.227524 0.039570 -0.046586 0.227673
		0.039806 -0.046504 0.227523 0.039605 -0.046578 0.227673
		0.039763 -0.046523 0.227523 0.039645 -0.046567 0.227674
		0.039702 -0.046548 0.227522 0.039702 -0.046548 0.227674
	section 10
		xss rth_ss r xps rth_ps r
		0.000886 -0.002548 0.226354 0.000886 -0.002548 0.226354
		0.000891 -0.002508 0.226354 0.000886 -0.002548 0.226354
		0.000902 -0.002426 0.226354 0.000889 -0.002591 0.226354
		0.000916 -0.002341 0.226354 0.000894 -0.002631 0.226354
		0.000938 -0.002238 0.226354 0.000899 -0.002668 0.226354
		0.000957 -0.002156 0.226354 0.000907 -0.002712 0.226354
		0.000972 -0.002098 0.226354 0.000918 -0.002763 0.226354
		0.000988 -0.002046 0.226354 0.000932 -0.002818 0.226354
		0.001007 -0.001991 0.226354 0.000944 -0.002860 0.226354
		0.001038 -0.001911 0.226354 0.000953 -0.002891 0.226354
		0.001116 -0.001732 0.226354 0.000961 -0.002916 0.226354
		0.001171 -0.001611 0.226354 0.000969 -0.002939 0.226354
		0.001241 -0.001474 0.226354 0.000979 -0.002962 0.226354
		0.001336 -0.001298 0.226354 0.000990 -0.002986 0.226354
		0.001426 -0.001144 0.226354 0.001002 -0.003011 0.226354
		0.001542 -0.000957 0.226354 0.001020 -0.003043 0.226354
		0.001658 -0.000783 0.226355 0.001044 -0.003082 0.226354
		0.001794 -0.000591 0.226355 0.001082 -0.003140 0.226354
		0.001932 -0.000407 0.226355 0.001127 -0.003204 0.226354
		0.002085 -0.000214 0.226355 0.001158 -0.003248 0.226354
		0.002243 -0.000027 0.226355 0.001190 -0.003289 0.226354
		0.002411 0.000161 0.226355 0.001228 -0.003333 0.226354
		0.002585 0.000345 0.226356 0.001279 -0.003390 0.226354
		0.002766 0.000526 0.226357 0.001350 -0.003464 0.226355
		0.002951 0.000702 0.226358 0.001413 -0.003527 0.226355
		0.003142 0.000873 0.226360 0.001479 -0.003588 0.226355
		0.003338 0.001038 0.226363 0.001571 -0.003668 0.226355
		0.003537 0.001197 0.226365 0.001676 -0.003754 0.226355
		0.003741 0.001351 0.226368 0.001783 -0.003837 0.226356
		0.003945 0.001497 0.226371 0.001930 -0.003945 0.226357
		0.004157 0.001639 0.226375 0.002080 -0.004049 0.226360
		0.004368 0.001772 0.226378 0.002274 -0.004177 0.226366
		0.004585 0.001901 0.226382 0.002497 -0.004317 0.226374
		0.004803 0.002022 0.226386 0.002757 -0.004472 0.226385
		0.005021 0.002135 0.226390 0.003070 -0.004651 0.226398
		0.005246 0.002244 0.226393 0.003446 -0.004859 0.226412
		0.005464 0.002342 0.226397 0.003885 -0.005094 0.226426
		0.005697 0.002439 0.226400 0.004407 -0.005368 0.226443
		0.005918 0.002524 0.226405 0.005008 -0.005680 0.226463
		0.006155 0.002607 0.226410 0.005601 -0.005988 0.226483
		0.006384 0.002680 0.226418 0.006148 -0.006275 0.226503
		0.006620 0.002749 0.226425 0.006666 -0.006550 0.226523
		0.006863 0.002811 0.226434 0.007164 -0.006819 0.226545
		0.007095 0.002865 0.226444 0.007647 -0.007084 0.226569
		0.007354 0.002917 0.226453 0.008118 -0.007348 0.226596
		0.007581 0.002956 0.226464 0.008579 -0.007612 0.226623
		0.007849 0.002994 0.226468 0.009032 -0.007877 0.226652
		0.008140 0.003026 0.226489 0.009479 -0.008143 0.226682
		0.008331 0.003044 0.226507 0.009919 -0.008411 0.226716
		0.008473 0.003052 0.226513 0.010355 -0.008682 0.226752
		0.008798 0.003060 0.226530 0.010786 -0.008957 0.226790
		0.009304 0.003060 0.226556 0.011213 -0.009234 0.226831
		0.009425 0.003059 0.226581 0.011637 -0.009515 0.226873
		0.009559 0.003052 0.226590 0.012057 -0.009800 0.226919
		0.009914 0.003022 0.226619 0.012474 -0.010089 0.226969
		0.010218 0.002989 0.226649 0.012888 -0.010383 0.227021
		0.010488 0.002952 0.226676 0.013300 -0.010680 0.227075
		0.010777 0.002905 0.226711 0.013709 -0.010982 0.227133
		0.011078 0.002847 0.226745 0.014115 -0.011288 0.227195
		0.011363 0.002784 0.226784 0.014519 -0.011599 0.227260
		0.011660 0.002710 0.226824 0.014921 -0.011915 0.227328
		0.011971 0.002625 0.226870 0.015321 -0.012235 0.227399
		0.012282 0.002530 0.226918 0.015719 -0.012560 0.227474
		0.012596 0.002425 0.226971 0.016115 -0.012890 0.227552
		0.012918 0.002309 0.227028 0.016509 -0.013225 0.227633
		0.013247 0.002180 0.227089 0.016901 -0.013564 0.227717
		0.013579 0.002041 0.227154 0.017291 -0.013908 0.227804
		0.013914 0.001889 0.227223 0.017680 -0.014257 0.227895
		0.014256 0.001725 0.227299 0.018066 -0.014611 0.227987
		0.014605 0.001547 0.227377 0.018450 -0.014970 0.228082
		0.014957 0.001356 0.227459 0.018833 -0.015334 0.228179
		0.015314 0.001152 0.227548 0.019214 -0.015702 0.228278
		0.015677 0.000933 0.227641 0.019593 -0.016075 0.228378
		0.016047 0.000697 0.227737 0.019970 -0.016453 0.228479
		0.016420 0.000448 0.227839 0.020346 -0.016836 0.228581
		0.016796 0.000183 0.227944 0.020719 -0.017223 0.228683
		0.017178 -0.000097 0.228053 0.021091 -0.017615 0.228784
		0.017565 -0.000396 0.228164 0.021461 -0.018012 0.228885
		0.017955 -0.000709 0.228279 0.021829 -0.018413 0.228986
		0.018346 -0.001038 0.228395 0.022195 -0.018819 0.229084
		0.018742 -0.001385 0.228512 0.022559 -0.019230 0.229180
		0.019139 -0.001748 0.228630 0.022921 -0.019644 0.229275
		0.019539 -0.002127 0.228748 0.023281 -0.020064 0.229368
		0.019941 -0.002525 0.228864 0.023640 -0.020487 0.229457
		0.020343 -0.002938 0.228979 0.023996 -0.020915 0.229544
		0.020747 -0.003369 0.229092 0.024350 -0.021347 0.229628
		0.021151 -0.003817 0.229201 0.024703 -0.021784 0.229710
		0.021555 -0.004280 0.229307 0.025053 -0.022224 0.229787
		0.021958 -0.004761 0.229410 0.025401 -0.022669 0.229863
		0.022360 -0.005258 0.229507 0.025748 -0.023117 0.229935
		0.022762 -0.005772 0.229601 0.026092 -0.023570 0.230004
		0.023161 -0.006301 0.229690 0.026434 -0.024026 0.230070
		0.023558 -0.006847 0.229775 0.026774 -0.024486 0.230133
		0.023954 -0.007409 0.229854 0.027112 -0.024950 0.230194
		0.024347 -0.007987 0.229930 0.027448 -0.025418 0.230252
		0.024737 -0.008580 0.230002 0.027781 -0.025889 0.230306
		0.025125 -0.009190 0.230069 0.028113 -0.026364 0.230359
		0.025510 -0.009817 0.230132 0.028442 -0.026843 0.230409
		0.025893 -0.010460 0.230191 0.028769 -0.027324 0.230456
		0.026273 -0.011120 0.230248 0.029094 -0.027809 0.230502
		0.026651 -0.011798 0.230301 0.029416 -0.028298 0.230545
		0.027028 -0.012495 0.230350 0.029736 -0.028790 0.230586
		0.027403 -0.013213 0.230398 0.030054 -0.029284 0.230625
		0.027777 -0.013951 0.230443 0.030370 -0.029782 0.230662
		0.028152 -0.014713 0.230485 0.030683 -0.030283 0.230697
		0.028528 -0.015499 0.230526 0.030994 -0.030787 0.230731
		0.028907 -0.016314 0.230565 0.031302 -0.031293 0.230763
		0.029289 -0.017157 0.230602 0.031608 -0.031803 0.230793
		0.029676 -0.018034 0.230637 0.031912 -0.032315 0.230822
		0.030069 -0.018944 0.230671 0.032213 -0.032829 0.230849
		0.030471 -0.019892 0.230703 0.032511 -0.033346 0.230876
		0.030881 -0.020878 0.230733 0.032807 -0.033866 0.230901
		0.031300 -0.021902 0.230762 0.033101 -0.034388 0.230924
		0.031729 -0.022962 0.230789 0.033392 -0.034912 0.230947
		0.032168 -0.024055 0.230813 0.033680 -0.035438 0.230968
		0.032614 -0.025175 0.230836 0.033965 -0.035966 0.230988
		0.033067 -0.026318 0.230856 0.034248 -0.036497 0.231008
		0.033525 -0.027478 0.230874 0.034527 -0.037029 0.231026
		0.033988 -0.028649 0.230891 0.034804 -0.037562 0.231044
		0.034452 -0.029828 0.230907 0.035078 -0.038098 0.231060
		0.034918 -0.031012 0.230921 0.035349 -0.038634 0.231076
		0.035385 -0.032198 0.230934 0.035617 -0.039172 0.231091
		0.035853 -0.033386 0.230945 0.035881 -0.039710 0.231105
		0.036320 -0.034574 0.230955 0.036143 -0.040250 0.231119
		0.036788 -0.035763 0.230964 0.036400 -0.040790 0.231132
		0.037256 -0.036952 0.230973 0.036654 -0.041330 0.231144
		0.037724 -0.038141 0.230980 0.036904 -0.041870 0.231155
